Date,6M_R,1Y_R,2Y_R,3Y_R,4Y_R,5Y_R,10Y_R
2017-07-06,4.6300,4.6300,4.7192,5.1335,5.5161,5.6829,5.6536
2017-07-07,4.6246,4.6246,4.6974,5.1251,5.5254,5.6972,5.7019
2017-07-10,4.6052,4.6052,4.6694,5.1032,5.5038,5.6785,5.6847
2017-07-11,4.5538,4.5538,4.6426,5.0748,5.4644,5.6166,5.6555
2017-07-12,4.4868,4.4868,4.5728,4.9754,5.3386,5.4854,5.5539
2017-07-13,4.4300,4.4300,4.5545,4.9774,5.3343,5.4648,5.5476
2017-07-14,4.3900,4.3900,4.5175,4.9182,5.2281,5.3572,5.4648
2017-07-17,4.3903,4.3903,4.4806,4.8701,5.1883,5.3064,5.3987
2017-07-18,4.3900,4.3900,4.4609,4.8407,5.1468,5.2761,5.3485
2017-07-19,4.2926,4.2926,4.3705,4.7496,5.0531,5.1648,5.2839
2017-07-20,4.1250,4.1250,4.2514,4.6418,4.9848,5.1230,5.2802
2017-07-21,3.8200,3.8200,4.1095,4.5472,4.9188,5.0816,5.2730
2017-07-24,3.8047,3.8047,4.1286,4.5766,4.9527,5.1216,5.3034
2017-07-25,3.7600,3.7600,4.0958,4.5699,4.9849,5.1565,5.3418
2017-07-26,3.7438,3.7438,4.1065,4.5930,5.0102,5.1773,5.3462
2017-07-27,3.4647,3.4647,3.8337,4.3560,4.7892,4.9603,5.2316
2017-07-28,3.3525,3.3525,3.7387,4.2726,4.7114,4.8972,5.2165
2017-07-31,3.3431,3.3431,3.7027,4.2389,4.6757,4.8747,5.1947
2017-08-01,3.3043,3.3043,3.6458,4.1589,4.6215,4.8241,5.1658
2017-08-02,3.3000,3.3000,3.6617,4.1493,4.6146,4.8300,5.1409
2017-08-03,3.2894,3.2894,3.6361,4.1267,4.5525,4.7763,5.1094
2017-08-04,3.3100,3.3100,3.6800,4.1699,4.5522,4.7740,5.0914
2017-08-07,3.3300,3.3300,3.7048,4.1973,4.6026,4.8154,5.1366
2017-08-08,3.2652,3.2652,3.6567,4.1830,4.5666,4.7797,5.1354
2017-08-09,3.2800,3.2800,3.7285,4.2539,4.6265,4.8367,5.1626
2017-08-10,3.3200,3.3200,3.7805,4.3006,4.6764,4.8878,5.1915
2017-08-11,3.3166,3.3166,3.7502,4.2686,4.6659,4.8657,5.1961
2017-08-14,3.3500,3.3516,3.7636,4.2943,4.6688,4.8765,5.2091
2017-08-15,3.3574,3.3604,3.7669,4.2955,4.6431,4.8471,5.1645
2017-08-16,3.3767,3.3802,3.7521,4.2700,4.6265,4.8419,5.1319
2017-08-17,3.4200,3.4248,3.8078,4.3394,4.7068,4.9324,5.2243
2017-08-18,3.3569,3.3625,3.7428,4.2756,4.6304,4.8629,5.1698
2017-08-21,3.3635,3.3707,3.7600,4.2893,4.6475,4.8960,5.2002
2017-08-22,3.3700,3.3780,3.7630,4.2894,4.6273,4.8803,5.1860
2017-08-23,3.4336,3.4394,3.7804,4.2946,4.5964,4.8371,5.1608
2017-08-24,3.4300,3.4342,3.7553,4.2709,4.5577,4.8039,5.1239
2017-08-25,3.4700,3.4719,3.7603,4.2609,4.5501,4.7937,5.1315
2017-08-28,3.4816,3.4825,3.7600,4.2521,4.5301,4.7769,5.1192
2017-08-29,3.4656,3.4669,3.7553,4.2542,4.5317,4.7820,5.1257
2017-08-30,3.3975,3.4014,3.7176,4.2255,4.5118,4.7551,5.1231
2017-08-31,3.3500,3.3536,3.6612,4.1563,4.4500,4.7006,5.0982
2017-09-01,3.3900,3.3900,3.6769,4.1714,4.4635,4.7083,5.1261
2017-09-04,3.4200,3.4170,3.6808,4.1603,4.4575,4.6973,5.1173
2017-09-05,3.4800,3.4753,3.7215,4.1756,4.4338,4.6630,5.0702
2017-09-06,3.3800,3.3738,3.6229,4.0858,4.3559,4.5986,5.0094
2017-09-08,3.3700,3.3644,3.6026,4.0370,4.3239,4.5668,4.9479
2017-09-11,3.3924,3.3906,3.6486,4.0822,4.3909,4.6253,4.9573
2017-09-12,3.3800,3.3793,3.6562,4.1098,4.4487,4.6881,4.9982
2017-09-13,3.3600,3.3620,3.6470,4.0940,4.4551,4.7049,4.9881
2017-09-14,3.3600,3.3600,3.6253,4.0515,4.4161,4.6683,4.9895
2017-09-15,3.3936,3.3936,3.6526,4.0664,4.4319,4.6780,5.0044
2017-09-18,3.4152,3.4105,3.6524,4.0644,4.4443,4.6891,4.9993
2017-09-19,3.4142,3.4038,3.6436,4.0661,4.4136,4.6670,4.9882
2017-09-20,3.3744,3.3665,3.6217,4.0472,4.3863,4.6315,4.9809
2017-09-21,3.3700,3.3499,3.5767,4.0053,4.3307,4.5756,4.9487
2017-09-22,3.2900,3.2692,3.5105,3.9583,4.3141,4.5704,4.9324
2017-09-25,3.1923,3.1863,3.4768,3.9306,4.3031,4.5654,4.9544
2017-09-26,3.0763,3.0718,3.3742,3.8364,4.2262,4.4945,4.9205
2017-09-27,3.0300,3.0350,3.3757,3.8500,4.2403,4.5120,4.9362
2017-09-28,3.0400,3.0429,3.3891,3.8696,4.2480,4.5174,4.9540
2017-09-29,3.0700,3.0670,3.4063,3.8888,4.2527,4.5118,4.9446
2017-10-02,3.0756,3.0739,3.4097,3.8771,4.2324,4.4917,4.9341
2017-10-03,3.0945,3.0953,3.4509,3.9273,4.2736,4.5289,4.9591
2017-10-04,3.0858,3.0839,3.4448,3.9301,4.2750,4.5235,4.9450
2017-10-05,3.0700,3.0700,3.4504,3.9571,4.3301,4.5787,4.9958
2017-10-06,2.9221,2.9554,3.4075,3.9053,4.2368,4.4744,4.9263
2017-10-09,2.9200,2.9561,3.4224,3.9299,4.2686,4.5098,4.9501
2017-10-10,2.8342,2.8769,3.3762,3.9021,4.2333,4.4678,4.9188
2017-10-11,2.7226,2.7871,3.3486,3.9043,4.2553,4.4874,4.9346
2017-10-13,2.6275,2.7104,3.3157,3.8837,4.2501,4.4945,4.9325
2017-10-16,2.6400,2.7205,3.3365,3.9216,4.2895,4.5237,4.9401
2017-10-17,2.5800,2.6689,3.2977,3.8846,4.2642,4.5038,4.9166
2017-10-18,2.5800,2.6652,3.2885,3.8745,4.2578,4.4986,4.8953
2017-10-19,2.5800,2.6563,3.2575,3.8355,4.2233,4.4673,4.8622
2017-10-20,2.5500,2.6307,3.2495,3.8358,4.2180,4.4578,4.8583
2017-10-23,2.5343,2.6203,3.2449,3.8333,4.2385,4.4894,4.9024
2017-10-24,2.4400,2.5479,3.2288,3.8487,4.2769,4.5373,4.9644
2017-10-25,2.4300,2.5423,3.2244,3.8428,4.2841,4.5536,4.9677
2017-10-26,2.5300,2.6527,3.3481,3.9660,4.4183,4.6982,5.0643
2017-10-27,2.5083,2.6342,3.3377,3.9615,4.4131,4.6854,5.0646
2017-10-30,2.5453,2.6832,3.3915,4.0010,4.4534,4.7384,5.1091
2017-10-31,2.5300,2.6739,3.3854,3.9915,4.4383,4.7205,5.1266
2017-11-01,2.5700,2.7053,3.4239,4.0474,4.5130,4.8136,5.2060
2017-11-03,2.5460,2.6843,3.4379,4.1103,4.6074,4.9013,5.2790
2017-11-06,2.4700,2.6006,3.3628,4.0548,4.5487,4.8341,5.2411
2017-11-07,2.4400,2.5536,3.3363,4.0718,4.5780,4.8572,5.2805
2017-11-08,2.4436,2.5457,3.3278,4.0631,4.5557,4.8370,5.2599
2017-11-09,2.4900,2.5830,3.3596,4.0923,4.5734,4.8462,5.2427
2017-11-10,2.5441,2.6147,3.4013,4.1656,4.6576,4.9243,5.2905
2017-11-13,2.5400,2.6152,3.4225,4.1943,4.6807,4.9477,5.3096
2017-11-14,2.5500,2.6335,3.4545,4.2212,4.7062,4.9803,5.3494
2017-11-16,2.6050,2.6658,3.4488,4.1869,4.6421,4.9081,5.2753
2017-11-17,2.6364,2.6743,3.4297,4.1402,4.5588,4.8310,5.2019
2017-11-20,2.6364,2.6748,3.4340,4.1424,4.5598,4.8319,5.2020
2017-11-21,2.6600,2.6819,3.4208,4.1093,4.5087,4.7846,5.1370
2017-11-22,2.7200,2.7311,3.4624,4.1344,4.5195,4.8015,5.1315
2017-11-23,2.8300,2.7892,3.4685,4.1226,4.5023,4.7875,5.1173
2017-11-24,2.8251,2.7842,3.4806,4.1411,4.5242,4.8166,5.1518
2017-11-27,2.8300,2.7735,3.4869,4.1590,4.5388,4.8345,5.1645
2017-11-28,2.9237,2.8372,3.5168,4.1614,4.5335,4.8346,5.1698
2017-11-29,2.9970,2.9107,3.6016,4.2474,4.6225,4.9271,5.2533
2017-11-30,3.0000,2.9110,3.6263,4.2866,4.6711,4.9784,5.3033
2017-12-01,3.0000,2.8877,3.5950,4.2568,4.6547,4.9661,5.3093
2017-12-04,2.9922,2.8697,3.5743,4.2273,4.6228,4.9394,5.3070
2017-12-05,3.0138,2.8708,3.5533,4.1978,4.6009,4.9231,5.2825
2017-12-06,3.0762,2.9179,3.5844,4.2260,4.6284,4.9434,5.3077
2017-12-07,3.1145,2.9557,3.6349,4.2859,4.6989,5.0183,5.3615
2017-12-08,3.0803,2.9184,3.6109,4.2871,4.7105,5.0165,5.3245
2017-12-11,3.0960,2.9008,3.6024,4.3025,4.7386,5.0347,5.3319
2017-12-12,3.1400,2.9346,3.6388,4.3454,4.7923,5.0936,5.3837
2017-12-13,3.1379,2.9037,3.6077,4.3177,4.7619,5.0735,5.3526
2017-12-14,3.1600,2.9248,3.6398,4.3489,4.8002,5.1138,5.3808
2017-12-15,3.1774,2.9154,3.6076,4.3059,4.7619,5.0911,5.3707
2017-12-18,3.2000,2.9053,3.5927,4.2830,4.7406,5.0822,5.3351
2017-12-19,3.2158,2.9236,3.6248,4.3140,4.7567,5.0983,5.3511
2017-12-20,3.2317,2.8966,3.5890,4.2712,4.7027,5.0527,5.3081
2017-12-21,3.2348,2.9043,3.5934,4.2698,4.6941,5.0306,5.2921
2017-12-22,3.2450,2.9048,3.6019,4.2826,4.7106,5.0504,5.3284
2017-12-26,3.2300,2.8697,3.5429,4.2054,4.6298,4.9691,5.2720
2017-12-27,3.2200,2.8471,3.5268,4.1928,4.6219,4.9527,5.2671
2017-12-28,3.1600,2.7941,3.4808,4.1439,4.5717,4.9111,5.2687
2017-12-29,3.1600,2.7913,3.4848,4.1459,4.5729,4.9124,5.2688
2018-01-02,3.2068,2.7662,3.4236,4.0638,4.4814,4.8298,5.2030
2018-01-03,3.1557,2.7186,3.3731,4.0127,4.4309,4.7769,5.1616
2018-01-04,3.1200,2.6924,3.3532,3.9847,4.3884,4.7372,5.1383
2018-01-05,3.0710,2.6834,3.3861,4.0137,4.4064,4.7468,5.1402
2018-01-08,3.0600,2.6852,3.3891,4.0005,4.3914,4.7345,5.1201
2018-01-09,3.0000,2.6522,3.3706,3.9939,4.4008,4.7349,5.1050
2018-01-10,2.8900,2.6293,3.3710,3.9884,4.4087,4.7390,5.0746
2018-01-11,2.8437,2.6343,3.3903,4.0114,4.4247,4.7300,5.0069
2018-01-12,2.8678,2.6541,3.4008,4.0200,4.4301,4.7156,4.9613
2018-01-15,2.8544,2.6232,3.3779,4.0149,4.4303,4.6939,4.9545
2018-01-16,2.8400,2.6220,3.3811,4.0161,4.4330,4.7093,4.9653
2018-01-17,2.8560,2.6176,3.3910,4.0295,4.4444,4.7234,4.9586
2018-01-18,2.8032,2.6051,3.4049,4.0448,4.4543,4.7410,4.9517
2018-01-19,2.7191,2.5787,3.4054,4.0455,4.4530,4.7462,4.9431
2018-01-22,2.6600,2.5770,3.4205,4.0577,4.4691,4.7710,4.9505
2018-01-23,2.6856,2.6103,3.4778,4.1140,4.5204,4.8329,4.9739
2018-01-24,2.6824,2.6092,3.4644,4.0653,4.4430,4.7374,4.8820
2018-01-25,2.6824,2.6088,3.4679,4.0671,4.4439,4.7384,4.8821
2018-01-26,2.6800,2.5918,3.4488,4.0260,4.3724,4.6411,4.7921
2018-01-29,2.6971,2.6151,3.4780,4.0535,4.3920,4.6616,4.8131
2018-01-30,2.6700,2.6195,3.4999,4.0566,4.3798,4.6442,4.8103
2018-01-31,2.6700,2.6211,3.5114,4.0610,4.3827,4.6510,4.8134
2018-02-01,2.6751,2.6218,3.5148,4.0474,4.3584,4.6172,4.8045
2018-02-02,2.6900,2.6926,3.5823,4.1046,4.4134,4.6807,4.8715
2018-02-05,2.6900,2.7088,3.6167,4.1459,4.4570,4.7281,4.9284
2018-02-06,2.6800,2.7133,3.6282,4.1594,4.4646,4.7070,4.9147
2018-02-07,2.6800,2.7301,3.6362,4.1546,4.4627,4.7141,4.9291
2018-02-08,2.9100,2.8596,3.7273,4.2251,4.5289,4.7632,4.9431
2018-02-09,2.9800,2.8956,3.7632,4.2676,4.5981,4.8359,5.0035
2018-02-14,2.9532,2.8736,3.7330,4.2264,4.5546,4.7916,4.9615
2018-02-15,2.9842,2.8635,3.7007,4.1866,4.5128,4.7459,4.9142
2018-02-16,2.9601,2.7999,3.6333,4.1121,4.4585,4.7080,4.8772
2018-02-19,2.9887,2.7930,3.6253,4.0992,4.4586,4.7302,4.9036
2018-02-20,3.0198,2.8100,3.6235,4.1023,4.4766,4.7565,4.9238
2018-02-21,3.0051,2.7775,3.5839,4.0671,4.4517,4.7395,4.9169
2018-02-22,2.9620,2.7362,3.5552,4.0657,4.4635,4.7528,4.9359
2018-02-23,2.9333,2.6886,3.5186,4.0421,4.4412,4.7289,4.9168
2018-02-26,2.9476,2.6726,3.4876,4.0034,4.3976,4.6842,4.8794
2018-02-27,2.9516,2.6898,3.5122,4.0088,4.3975,4.6914,4.8984
2018-02-28,2.9607,2.6903,3.5071,3.9832,4.3671,4.6618,4.9227
2018-03-01,2.9568,2.7066,3.4986,3.9636,4.3573,4.6637,4.9449
2018-03-02,2.9529,2.6705,3.4638,3.9271,4.3167,4.6401,4.9313
2018-03-05,2.9340,2.6342,3.4348,3.8970,4.2874,4.6177,4.9206
2018-03-06,2.8964,2.6050,3.4081,3.8849,4.2876,4.6206,4.8939
2018-03-07,2.9268,2.5948,3.3986,3.8814,4.2814,4.6113,4.9221
2018-03-08,2.9690,2.6128,3.3964,3.8752,4.2806,4.6108,4.9377
2018-03-09,2.9422,2.5860,3.4027,3.8852,4.2845,4.5905,4.9570
2018-03-12,2.9667,2.6056,3.4319,3.9015,4.2938,4.5767,4.9509
2018-03-13,2.9683,2.5959,3.4260,3.8812,4.2653,4.5337,4.9168
2018-03-14,2.9225,2.5543,3.4053,3.8571,4.2474,4.5196,4.9210
2018-03-15,2.8914,2.5433,3.3846,3.8639,4.2689,4.5361,4.9363
2018-03-16,2.8224,2.4792,3.3242,3.8048,4.2301,4.5203,4.9181
2018-03-19,2.8078,2.4858,3.3512,3.8275,4.2628,4.5607,4.9512
2018-03-20,2.8438,2.5336,3.4150,3.8896,4.3316,4.6219,5.0010
2018-03-21,2.8519,2.5515,3.4462,3.9054,4.3177,4.5960,4.9648
2018-03-22,2.6931,2.2638,3.1728,3.6454,4.0903,4.4388,4.9041
2018-03-23,2.6570,2.2321,3.1420,3.6148,4.0633,4.4197,4.9075
2018-03-26,2.6609,2.2312,3.1141,3.5653,4.0003,4.3461,4.8928
2018-03-27,2.6355,2.2370,3.1441,3.5879,4.0257,4.3543,4.9332
2018-03-28,2.5682,2.2028,3.1313,3.5795,4.0346,4.3778,4.9886
2018-03-29,2.4838,2.1397,3.0466,3.5084,3.9751,4.3512,4.9327
2018-04-02,2.4992,2.1657,3.0751,3.5618,4.0372,4.4072,4.9629
2018-04-03,2.4748,2.1741,3.0883,3.5887,4.0714,4.4544,5.0044
2018-04-04,2.4539,2.1606,3.0893,3.5954,4.0975,4.5009,5.0222
2018-04-05,2.4130,2.1121,3.0246,3.5213,4.0487,4.4597,4.9842
2018-04-06,2.3953,2.0914,2.9952,3.5306,4.0865,4.4936,5.0115
2018-04-09,2.3523,2.0747,2.9883,3.5254,4.0851,4.4968,4.9855
2018-04-10,2.2758,2.0353,2.9494,3.5035,4.0962,4.4987,4.9834
2018-04-11,2.2400,2.0106,2.9272,3.4851,4.0807,4.4670,4.9382
2018-04-12,2.2554,2.0258,2.9050,3.4619,4.0598,4.4580,4.9272
2018-04-13,2.2660,2.0230,2.8892,3.4818,4.0952,4.4900,4.9498
2018-04-16,2.2596,2.0190,2.8867,3.4879,4.1041,4.4666,4.9390
2018-04-17,2.2563,2.0210,2.8936,3.4999,4.1121,4.4654,4.9493
2018-04-18,2.2456,2.0198,2.8959,3.4719,4.0733,4.4343,4.9326
2018-04-19,2.2201,2.0337,2.9092,3.4939,4.0868,4.4622,4.9421
2018-04-20,2.2822,2.0678,2.8968,3.4642,4.0784,4.4781,4.9650
2018-04-23,2.2750,2.0711,2.9173,3.4965,4.1095,4.5323,5.0518
2018-04-24,2.2655,2.0689,2.9086,3.4882,4.1078,4.5329,5.0527
2018-04-25,2.2789,2.0753,2.9103,3.4966,4.1195,4.5431,5.0517
2018-04-26,2.2724,2.0549,2.8749,3.4683,4.0913,4.5125,5.0101
2018-04-27,2.2927,2.0446,2.8591,3.4393,4.0550,4.4628,4.9884
2018-04-30,2.2581,2.0400,2.8701,3.4605,4.0754,4.4981,5.0211
2018-05-02,2.2055,2.0221,2.8708,3.4824,4.1049,4.5519,5.0575
2018-05-03,2.1579,2.0012,2.8803,3.4953,4.1229,4.5557,5.0546
2018-05-04,2.1446,2.0006,2.8825,3.5036,4.1319,4.5436,5.0436
2018-05-07,2.1572,2.0201,2.9109,3.5640,4.1860,4.5844,5.0740
2018-05-08,2.1804,2.0496,2.9731,3.6830,4.2923,4.6729,5.1480
2018-05-09,2.1250,2.0193,3.0227,3.7689,4.4053,4.7746,5.2327
2018-05-10,2.1138,1.9988,2.9917,3.7092,4.3261,4.6647,5.1344
2018-05-11,2.0829,2.0164,3.0369,3.7841,4.4008,4.7219,5.1725
2018-05-14,2.0926,2.0854,3.1358,3.8990,4.4948,4.7972,5.2255
2018-05-15,2.0464,2.1106,3.1458,3.9442,4.5340,4.8272,5.2444
2018-05-16,1.9692,2.1369,3.1783,3.9733,4.5425,4.8475,5.2304
2018-05-17,2.1200,2.3965,3.4226,4.1907,4.7219,5.0125,5.3112
2018-05-18,2.2014,2.4880,3.5535,4.4022,4.9185,5.1825,5.4390
2018-05-21,2.3125,2.5418,3.5542,4.3821,4.8583,5.1148,5.4028
2018-05-22,2.3403,2.5653,3.4940,4.2684,4.7610,5.0495,5.3788
2018-05-23,2.4728,2.6916,3.5971,4.3142,4.8621,5.1285,5.4126
2018-05-24,2.3984,2.7111,3.6232,4.3708,4.9452,5.2061,5.4434
2018-05-25,2.2331,2.6245,3.5922,4.4294,5.0585,5.2889,5.5245
2018-05-28,2.0920,2.5657,3.5316,4.3872,5.0617,5.3416,5.5477
2018-05-29,2.0284,2.5641,3.5393,4.4440,5.1506,5.4518,5.6246
2018-05-30,1.9499,2.5344,3.5191,4.3713,5.0870,5.4136,5.6009
2018-06-01,1.8564,2.4752,3.4693,4.3139,5.0150,5.3331,5.5870
2018-06-04,1.7939,2.4586,3.4359,4.2668,4.9703,5.3016,5.5966
2018-06-05,2.4551,2.5890,3.5820,4.4654,5.1707,5.4934,5.7633
2018-06-06,1.9935,2.6952,3.7075,4.6065,5.2850,5.5654,5.8001
2018-06-07,2.4041,3.1876,4.2798,5.1452,5.7250,5.8653,5.8330
2018-06-08,2.2390,3.1524,4.2893,5.0973,5.5626,5.6742,5.7136
2018-06-11,2.1196,3.0550,4.2144,4.9838,5.4505,5.6400,5.7947
2018-06-12,2.0472,2.9887,4.1389,4.9671,5.4516,5.6659,5.8084
2018-06-13,2.0896,3.0580,4.2314,5.1168,5.5820,5.7595,5.8426
2018-06-14,2.2649,3.3082,4.5497,5.4704,5.9084,6.0346,6.1156
2018-06-15,2.1459,3.1236,4.2551,5.1357,5.5620,5.6798,5.9389
2018-06-18,2.0386,3.0136,4.1249,5.0160,5.5043,5.6424,5.9513
2018-06-19,1.9189,2.8888,4.0064,4.8700,5.3439,5.5037,5.8236
2018-06-20,1.9345,2.9360,4.0492,4.9502,5.4244,5.5659,5.8551
2018-06-21,1.6754,2.8606,4.0389,4.9614,5.4677,5.6258,5.9067
2018-06-22,1.9094,2.9666,4.0838,5.0303,5.5354,5.6902,5.9081
2018-06-25,1.9061,2.9654,4.0520,4.9401,5.4340,5.6221,5.8703
2018-06-26,1.9703,2.9763,4.0581,4.9001,5.3991,5.5866,5.8658
2018-06-27,2.1614,3.1441,4.2322,5.0309,5.5441,5.7321,5.9258
2018-06-28,2.1607,3.0683,4.1127,4.8867,5.4229,5.6487,5.8556
2018-06-29,2.2306,3.0553,4.1015,4.8503,5.4024,5.6233,5.8427
2018-07-02,2.3613,3.0991,4.1060,4.8246,5.3781,5.5761,5.8055
2018-07-03,2.3698,3.1249,4.1251,4.8321,5.3819,5.5878,5.8003
2018-07-04,2.4095,3.1481,4.1229,4.8027,5.3519,5.5651,5.7686
2018-07-05,2.5657,3.2712,4.1836,4.8723,5.4356,5.6453,5.8034
2018-07-06,2.6981,3.2867,4.1663,4.8246,5.3874,5.5973,5.7640
2018-07-09,2.7104,3.2940,4.1678,4.8274,5.3887,5.5970,5.7639
2018-07-10,2.8628,3.3214,4.1121,4.7064,5.2849,5.5148,5.7421
2018-07-11,3.0703,3.4729,4.2232,4.8239,5.4097,5.6327,5.8101
2018-07-12,3.2347,3.6156,4.3640,4.9290,5.4885,5.6701,5.8703
2018-07-13,3.2810,3.6083,4.3148,4.8634,5.4177,5.6120,5.8215
2018-07-16,3.2676,3.5870,4.2831,4.8528,5.4204,5.6031,5.8386
2018-07-17,3.2356,3.5552,4.2373,4.8015,5.3820,5.5470,5.7965
2018-07-18,3.2219,3.5574,4.2585,4.8313,5.3934,5.5591,5.8170
2018-07-19,3.2100,3.5496,4.2660,4.8085,5.3528,5.5053,5.7764
2018-07-20,3.2196,3.5351,4.2340,4.7380,5.2792,5.3947,5.6434
2018-07-23,3.2039,3.5424,4.2546,4.7750,5.3142,5.4357,5.6707
2018-07-24,3.1900,3.5367,4.2234,4.7344,5.2750,5.4151,5.6547
2018-07-25,3.1647,3.5056,4.1645,4.6624,5.1898,5.3268,5.5522
2018-07-26,3.1738,3.5140,4.1556,4.6795,5.2175,5.3953,5.6336
2018-07-27,3.2000,3.5331,4.1465,4.6480,5.1768,5.3748,5.6038
2018-07-30,3.2148,3.5510,4.1559,4.6591,5.1816,5.3755,5.6135
2018-07-31,3.2200,3.5601,4.1578,4.6748,5.1999,5.3988,5.6500
2018-08-01,3.2300,3.5609,4.1293,4.6405,5.1674,5.3731,5.6173
2018-08-02,3.2600,3.5834,4.1265,4.6402,5.1722,5.3684,5.6178
2018-08-03,3.2400,3.5605,4.0869,4.5878,5.0937,5.2640,5.5250
2018-08-06,3.2465,3.5654,4.0776,4.5762,5.0817,5.2508,5.5169
2018-08-07,3.2899,3.6254,4.1528,4.6865,5.1739,5.3212,5.5561
2018-08-08,3.2700,3.5994,4.1063,4.6726,5.1664,5.3459,5.5820
2018-08-09,3.2621,3.6224,4.1653,4.7810,5.2813,5.4734,5.6559
2018-08-10,3.3953,3.8013,4.4004,5.0440,5.5343,5.7009,5.7546
2018-08-13,3.3800,3.8061,4.4221,5.0810,5.5273,5.6509,5.7051
2018-08-14,3.2256,3.6320,4.2073,4.8677,5.3219,5.4171,5.5040
2018-08-15,3.2250,3.6336,4.2028,4.8513,5.3119,5.3778,5.4689
2018-08-16,3.2300,3.6461,4.2161,4.8541,5.3121,5.3802,5.4615
2018-08-17,3.2000,3.5968,4.1331,4.8121,5.2809,5.3788,5.4943
2018-08-20,3.2268,3.6415,4.1937,4.8850,5.3503,5.4573,5.5446
2018-08-21,3.2691,3.7192,4.3126,5.1183,5.6145,5.7148,5.7596
2018-08-22,3.2300,3.6787,4.2614,5.0291,5.4988,5.5796,5.6564
2018-08-23,3.2905,3.7616,4.3643,5.1237,5.5729,5.6670,5.7082
2018-08-24,3.2600,3.7211,4.3031,5.0479,5.5039,5.6037,5.6657
2018-08-27,3.2500,3.7117,4.2843,4.9856,5.4271,5.5142,5.6208
2018-08-28,3.2732,3.7413,4.3148,5.0311,5.4823,5.5667,5.6758
2018-08-29,3.2400,3.7178,4.2946,5.0079,5.4651,5.5336,5.6667
2018-08-30,3.3836,3.8833,4.4803,5.2267,5.6782,5.7178,5.7624
2018-08-31,3.3426,3.8432,4.4347,5.1749,5.6034,5.6513,5.7118
2018-09-03,3.3628,3.8967,4.5181,5.2750,5.7122,5.7585,5.8007
2018-09-04,3.3669,3.9342,4.5876,5.3844,5.8268,5.8779,5.8943
2018-09-05,3.3171,3.9021,4.5703,5.4115,5.8787,5.9250,5.9266
2018-09-06,3.0700,3.7247,4.4592,5.3396,5.8292,5.8874,5.8879
2018-09-10,2.9600,3.5965,4.3157,5.2872,5.8247,5.9196,5.9131
2018-09-11,2.9235,3.5769,4.3052,5.2861,5.8504,5.9533,5.9549
2018-09-12,2.7900,3.4533,4.1858,5.1762,5.7436,5.8616,5.9173
2018-09-13,2.7724,3.4785,4.2500,5.2731,5.8299,5.9324,5.9515
2018-09-14,2.6700,3.3995,4.1850,5.1971,5.7409,5.8499,5.9344
2018-09-17,2.5200,3.2702,4.0694,5.0912,5.6277,5.7273,5.8627
2018-09-18,2.4900,3.2516,4.0515,5.0608,5.5976,5.6965,5.8612
2018-09-19,2.4654,3.2366,4.0439,5.0880,5.6448,5.7633,5.8930
2018-09-20,2.4200,3.2189,4.0420,5.0865,5.6535,5.7729,5.8928
2018-09-21,2.3864,3.2028,4.0282,5.0398,5.5929,5.7223,5.8600
2018-09-24,2.4000,3.2496,4.0855,5.0549,5.6046,5.7484,5.9083
2018-09-25,2.4000,3.2688,4.1050,5.0336,5.5693,5.7365,5.9232
2018-09-26,2.3713,3.2575,4.0930,4.9896,5.5177,5.7011,5.9187
2018-09-27,2.3400,3.2297,4.0576,4.9520,5.4936,5.6809,5.9175
2018-09-28,2.3600,3.2556,4.0861,5.0105,5.5730,5.7762,5.9836
2018-10-01,2.3200,3.2169,4.0450,4.9914,5.5684,5.7796,5.9864
2018-10-02,2.3100,3.1931,3.9962,4.9149,5.4917,5.6978,5.9404
2018-10-03,2.2657,3.1434,3.9345,4.8410,5.3948,5.5797,5.8634
2018-10-04,2.2400,3.1079,3.8856,4.7824,5.3196,5.4878,5.7829
2018-10-05,2.2295,3.1322,3.9308,4.8377,5.3804,5.5528,5.8040
2018-10-08,2.1300,2.9740,3.7069,4.5240,5.0278,5.2127,5.5401
2018-10-09,2.0800,2.8995,3.5962,4.3728,4.8722,5.0565,5.4208
2018-10-10,2.1137,2.9514,3.6540,4.4282,4.9225,5.1032,5.4619
2018-10-11,2.1348,2.9621,3.6450,4.4053,4.9050,5.0802,5.4650
2018-10-15,2.1269,2.9284,3.5848,4.3184,4.8026,4.9805,5.3639
2018-10-16,2.1270,2.9108,3.5418,4.2508,4.7279,4.8925,5.2537
2018-10-17,2.1309,2.9112,3.5339,4.2124,4.6486,4.7965,5.1585
2018-10-18,2.1433,2.9339,3.5627,4.2682,4.7240,4.8707,5.1765
2018-10-19,2.1900,2.9861,3.6086,4.2992,4.7500,4.8904,5.1483
2018-10-22,2.1900,2.9607,3.5599,4.2122,4.6321,4.7866,5.0113
2018-10-23,2.1937,2.9605,3.5500,4.1910,4.6019,4.7543,4.9692
2018-10-24,2.2429,2.9954,3.5810,4.2455,4.6614,4.8034,4.9954
2018-10-25,2.3000,3.0659,3.6497,4.3004,4.7027,4.8281,4.9998
2018-10-26,2.4204,3.0930,3.6189,4.2278,4.5750,4.6788,4.8527
2018-10-29,2.3588,3.0611,3.6017,4.2363,4.6152,4.7221,4.9251
2018-10-30,2.3500,3.0558,3.5933,4.2284,4.6110,4.7182,4.9230
2018-10-31,2.4033,3.0862,3.6064,4.2300,4.5983,4.7079,4.9379
