Date,1M_N,2M_N,3M_N,4M_N,6M_N,9M_N,1Y_N,1.5Y_N,2Y_N,2.5Y_N,3Y_N,4Y_N,5Y_N,7Y_N,8Y_N,10Y_N,,,,,,,,,,,,,,,,,,,,,
2008-09-24,14.0106,14.0686,14.0879,14.2137,14.4172,14.6196,14.7590,14.8732,14.9407,15.0092,15.0317,15.0971,15.1638,15.0461,14.9960,14.9259,,,,,,,,,,,,,,,,,,,,,
2008-09-25,14.0155,14.0626,14.0784,14.2016,14.3867,14.5652,14.6914,14.7599,14.7592,14.7640,14.7526,14.7508,14.7725,14.6761,14.6375,14.5836,,,,,,,,,,,,,,,,,,,,,
2008-09-26,14.0055,14.0377,14.0484,14.1880,14.3837,14.5390,14.6512,14.6874,14.6864,14.6595,14.5900,14.5214,14.4993,14.3833,14.3409,14.2815,,,,,,,,,,,,,,,,,,,,,
2008-09-29,13.9941,14.0138,14.0204,14.1677,14.3605,14.5022,14.6235,14.7168,14.7539,14.7975,14.7900,14.7787,14.7794,14.7293,14.7102,14.6835,,,,,,,,,,,,,,,,,,,,,
2008-09-30,14.0045,14.0144,14.0177,14.1526,14.3173,14.4247,14.4743,14.4772,14.4600,14.4459,14.4084,14.3628,14.3751,14.3060,14.2782,14.2392,,,,,,,,,,,,,,,,,,,,,
2008-10-01,13.9853,13.9853,13.9853,14.1085,14.2491,14.3392,14.3733,14.3417,14.2831,14.2512,14.2176,14.1906,14.1857,14.0799,14.0407,13.9857,,,,,,,,,,,,,,,,,,,,,
2008-10-02,14.0150,14.0150,14.0150,14.1580,14.3109,14.4187,14.4773,14.5436,14.5652,14.6039,14.6092,14.6820,14.7239,14.5691,14.5093,14.4256,,,,,,,,,,,,,,,,,,,,,
2008-10-03,14.0159,14.0159,14.0159,14.1401,14.2657,14.3733,14.4369,14.5098,14.4979,14.5557,14.6304,14.7307,14.7765,14.6932,14.6597,14.6129,,,,,,,,,,,,,,,,,,,,,
2008-10-06,14.0140,14.0140,14.0234,14.1697,14.3190,14.4671,14.6484,14.8860,14.9515,15.0869,15.2258,15.2918,15.2273,15.1496,15.1269,15.0952,,,,,,,,,,,,,,,,,,,,,
2008-10-07,14.0480,14.0480,14.0628,14.1756,14.3021,14.5202,14.6802,14.9908,15.1475,15.3341,15.4977,15.7154,15.6836,15.7060,15.7201,15.7397,,,,,,,,,,,,,,,,,,,,,
2008-10-08,14.0401,14.0401,14.0605,14.1627,14.2820,14.4987,14.6894,15.0457,15.2085,15.4779,15.7453,15.9361,15.9775,15.9350,15.9177,15.8935,,,,,,,,,,,,,,,,,,,,,
2008-10-09,13.9786,13.9786,14.0048,14.1015,14.2182,14.4257,14.5967,14.9186,15.1078,15.3486,15.5697,15.8318,15.8721,15.8085,15.7851,15.7524,,,,,,,,,,,,,,,,,,,,,
2008-10-10,13.9959,13.9959,14.0405,14.1698,14.3179,14.5334,14.7703,15.2643,15.6189,16.0043,16.3335,16.5428,16.5244,16.4804,16.4675,16.4494,,,,,,,,,,,,,,,,,,,,,
2008-10-13,13.9024,13.9024,13.9570,14.0869,14.2164,14.3302,14.5177,14.8450,15.0753,15.3699,15.6444,15.8191,15.8312,15.8099,15.8025,15.7922,,,,,,,,,,,,,,,,,,,,,
2008-10-14,13.9943,13.9943,14.0459,14.1490,14.2653,14.4064,14.5581,14.8823,15.1004,15.4255,15.7358,15.8385,15.8402,15.8108,15.8001,15.7850,,,,,,,,,,,,,,,,,,,,,
2008-10-15,13.9812,13.9812,14.0381,14.1360,14.2606,14.4537,14.6435,14.9626,15.2113,15.5782,15.9283,16.0850,16.0995,16.0306,16.0052,15.9697,,,,,,,,,,,,,,,,,,,,,
2008-10-16,14.0092,14.0092,14.0739,14.1710,14.2953,14.4813,14.6697,14.9477,15.1706,15.5704,15.9608,16.0631,16.1469,16.0611,16.0239,15.9718,,,,,,,,,,,,,,,,,,,,,
2008-10-17,14.0040,14.0040,14.0694,14.1562,14.2768,14.4631,14.6373,14.9597,15.2276,15.6693,16.0908,16.3546,16.4250,16.4059,16.3959,16.3818,,,,,,,,,,,,,,,,,,,,,
2008-10-20,14.0047,14.0047,14.0601,14.1256,14.2365,14.4263,14.5905,14.9215,15.2231,15.7166,16.1775,16.4219,16.4810,16.4751,16.4702,16.4633,,,,,,,,,,,,,,,,,,,,,
2008-10-21,14.0036,14.0036,14.0638,14.1279,14.2355,14.4240,14.6187,14.9972,15.3212,15.8282,16.2983,16.6000,16.6861,16.7214,16.7302,16.7425,,,,,,,,,,,,,,,,,,,,,
2008-10-22,14.3067,14.3067,14.4516,14.5912,14.9024,15.4885,15.9742,16.4873,16.8383,17.3705,17.8454,18.1000,18.2311,18.2717,18.2791,18.2894,,,,,,,,,,,,,,,,,,,,,
2008-10-23,14.2647,14.2647,14.3977,14.5141,14.7515,15.1633,15.5405,16.0532,16.3453,16.8202,17.2636,17.6722,17.8722,17.9080,17.9112,17.9156,,,,,,,,,,,,,,,,,,,,,
2008-10-24,14.5448,14.5448,14.8138,15.0295,15.4957,16.1667,16.6022,17.2177,17.6161,18.0329,18.3560,18.6309,18.6976,18.7475,18.7629,18.7845,,,,,,,,,,,,,,,,,,,,,
2008-10-27,14.1584,14.1584,14.4598,14.6817,15.1560,15.8370,16.2889,16.9613,17.4932,17.9805,18.3458,18.7489,18.9139,18.8794,18.8603,18.8336,,,,,,,,,,,,,,,,,,,,,
2008-10-28,13.9912,13.9912,14.2643,14.4495,14.8332,15.3709,15.7321,16.3036,16.7252,17.2227,17.6464,18.0385,18.1801,18.2079,18.2120,18.2178,,,,,,,,,,,,,,,,,,,,,
2008-10-29,13.9263,13.9263,14.1637,14.3123,14.6065,14.9934,15.2851,15.7169,16.0248,16.4407,16.7998,17.2072,17.2887,17.2809,17.2762,17.2696,,,,,,,,,,,,,,,,,,,,,
2008-10-30,13.8988,13.8988,14.2342,14.4288,14.7630,15.1728,15.4688,15.9263,16.2646,16.7402,17.1568,17.6553,17.8851,17.8266,17.7969,17.7553,,,,,,,,,,,,,,,,,,,,,
2008-10-31,13.8853,13.8853,14.2287,14.4136,14.7601,15.1836,15.5135,16.0498,16.4625,17.0570,17.5730,18.1802,18.4336,18.3902,18.3654,18.3306,,,,,,,,,,,,,,,,,,,,,
2008-11-03,13.8565,13.8565,14.1830,14.3467,14.7063,15.1427,15.4781,15.9708,16.3378,16.8892,17.3663,18.0725,18.5907,18.4436,18.3707,18.2686,,,,,,,,,,,,,,,,,,,,,
2008-11-04,13.8119,13.8290,14.0637,14.1812,14.4983,14.8912,15.1908,15.6008,15.9759,16.5341,17.0066,17.6508,18.0598,18.1841,18.2109,18.2484,,,,,,,,,,,,,,,,,,,,,
2008-11-05,13.8226,13.8588,14.1001,14.2209,14.5522,14.9753,15.2892,15.7082,16.0740,16.6512,17.1458,17.8870,18.2960,18.4233,18.4521,18.4923,,,,,,,,,,,,,,,,,,,,,
2008-11-06,13.8198,13.8804,14.1432,14.2749,14.6246,15.0551,15.3676,15.8072,16.2072,16.7288,17.1557,17.9761,18.3132,18.5054,18.5606,18.6380,,,,,,,,,,,,,,,,,,,,,
2008-11-07,13.7799,13.8480,14.0640,14.1722,14.4836,14.8693,15.1676,15.5966,15.9592,16.4459,16.8456,17.5943,17.7515,17.9725,18.0452,18.1470,,,,,,,,,,,,,,,,,,,,,
2008-11-10,13.7573,13.8418,14.0506,14.1551,14.4783,14.8737,15.1657,15.5746,15.9771,16.4817,16.8852,17.5724,17.7308,17.9322,17.9976,18.0892,,,,,,,,,,,,,,,,,,,,,
2008-11-11,13.7664,13.8655,14.0639,14.1632,14.4871,14.8670,15.1497,15.5773,15.9733,16.4170,16.7623,17.4443,17.7387,17.9582,18.0243,18.1168,,,,,,,,,,,,,,,,,,,,,
2008-11-12,13.7926,13.9168,14.1240,14.2278,14.5434,14.9232,15.1969,15.5978,15.9596,16.3461,16.6428,17.2870,17.5932,17.7389,17.7792,17.8356,,,,,,,,,,,,,,,,,,,,,
2008-11-13,13.8018,13.9605,14.1858,14.2986,14.6717,15.1258,15.4509,15.8949,16.2295,16.6316,16.9494,17.4723,17.7324,17.8192,17.8408,17.8710,,,,,,,,,,,,,,,,,,,,,
2008-11-14,13.8025,13.9592,14.1511,14.2471,14.5504,14.9011,15.1519,15.5879,16.0162,16.4512,16.7782,17.4407,17.6319,17.7246,17.7514,17.7888,,,,,,,,,,,,,,,,,,,,,
2008-11-17,13.7774,13.9344,14.1021,14.1860,14.4960,14.8855,15.1646,15.5916,16.0206,16.3983,16.6706,17.3070,17.5855,17.6765,17.6997,17.7322,,,,,,,,,,,,,,,,,,,,,
2008-11-18,13.7424,13.8956,14.0397,14.1118,14.4001,14.7186,14.9599,15.3868,15.7540,16.0797,16.3164,16.9761,17.2673,17.3240,17.3355,17.3515,,,,,,,,,,,,,,,,,,,,,
2008-11-19,13.7394,13.9147,14.0609,14.1341,14.4263,14.6866,14.9503,15.4148,15.7661,16.1278,16.3991,16.9203,17.2443,17.3814,17.4187,17.4709,,,,,,,,,,,,,,,,,,,,,
2008-11-20,13.7394,13.9272,14.0670,14.1370,14.4323,14.6896,14.9551,15.4175,15.7684,16.1302,16.4004,16.9214,17.2448,17.3809,17.4182,17.4704,,,,,,,,,,,,,,,,,,,,,
2008-11-21,13.8556,14.0296,14.1458,14.2039,14.5007,14.7634,14.9902,15.4412,15.8032,16.1954,16.4898,17.0171,17.3952,17.4220,17.4214,17.4205,,,,,,,,,,,,,,,,,,,,,
2008-11-24,13.9224,14.0677,14.1550,14.1986,14.4390,14.6456,14.8327,15.2560,15.6819,16.1116,16.4270,17.0896,17.3586,17.3919,17.3970,17.4042,,,,,,,,,,,,,,,,,,,,,
2008-11-25,14.0420,14.1223,14.1659,14.1876,14.4183,14.6195,14.8116,15.2057,15.6084,16.0505,16.3780,16.9704,17.2938,17.4366,17.4769,17.5332,,,,,,,,,,,,,,,,,,,,,
2008-11-26,13.8964,14.0027,14.0549,14.0810,14.2684,14.4725,14.6724,15.0959,15.4567,15.9197,16.2697,16.8746,17.1872,17.3582,17.4083,17.4785,,,,,,,,,,,,,,,,,,,,,
2008-11-27,13.8353,13.9597,14.0150,14.0427,14.2715,14.5066,14.7258,15.1820,15.5195,15.9282,16.2341,16.8021,17.2159,17.3725,17.4156,17.4760,,,,,,,,,,,,,,,,,,,,,
2008-11-28,13.7481,13.9344,14.0097,14.0473,14.2727,14.4642,14.5973,15.0164,15.3641,15.7669,16.0648,16.5672,16.9794,17.1365,17.1800,17.2409,,,,,,,,,,,,,,,,,,,,,
2008-12-01,13.7183,13.8940,13.9585,13.9956,14.1630,14.2682,14.3093,14.6453,14.9192,15.3133,15.6098,16.0968,16.4522,16.4403,16.4297,16.4148,,,,,,,,,,,,,,,,,,,,,
2008-12-02,13.6276,13.7784,13.8288,13.8565,13.9164,13.9924,14.0293,14.2796,14.4428,14.7146,14.9203,15.3494,15.5671,15.6159,15.6281,15.6453,,,,,,,,,,,,,,,,,,,,,
2008-12-03,13.6115,13.7330,13.7735,13.7933,13.8093,13.8553,13.8324,14.1115,14.2715,14.5372,14.7371,15.1636,15.4682,15.6109,15.6525,15.7108,,,,,,,,,,,,,,,,,,,,,
2008-12-04,13.6588,13.7211,13.7419,13.7497,13.7431,13.7878,13.7959,14.0919,14.2921,14.5298,14.7026,15.1645,15.3958,15.5582,15.6077,15.6771,,,,,,,,,,,,,,,,,,,,,
2008-12-05,13.6296,13.5894,13.5760,13.5663,13.5437,13.4728,13.4176,13.6341,13.8102,14.0589,14.2408,14.7367,14.9652,15.0994,15.1399,15.1965,,,,,,,,,,,,,,,,,,,,,
2008-12-08,13.5437,13.4477,13.4157,13.3998,13.3842,13.3318,13.2430,13.4665,13.6919,13.9685,14.1674,14.5857,14.8685,15.1003,15.1718,15.2719,,,,,,,,,,,,,,,,,,,,,
2008-12-09,13.5318,13.4555,13.4301,13.4134,13.3857,13.2897,13.2617,13.5362,13.7923,14.0705,14.2676,14.7780,15.2188,15.4761,15.5538,15.6628,,,,,,,,,,,,,,,,,,,,,
2008-12-10,13.4827,13.3760,13.3405,13.3030,13.2230,13.0892,13.0312,13.3090,13.5630,13.9124,14.1628,14.7300,15.2822,15.6519,15.7650,15.9235,,,,,,,,,,,,,,,,,,,,,
2008-12-11,13.5170,13.3868,13.3435,13.2881,13.1729,12.9934,12.9242,13.1978,13.5488,13.9267,14.1917,14.7654,15.1625,15.6012,15.7385,15.9310,,,,,,,,,,,,,,,,,,,,,
2008-12-12,13.5005,13.3738,13.3316,13.2645,13.1299,12.9592,12.8956,13.2049,13.5759,13.9769,14.2571,14.7962,15.1951,15.5720,15.6894,15.8539,,,,,,,,,,,,,,,,,,,,,
2008-12-15,13.4712,13.3509,13.3109,13.2309,13.0784,12.9142,12.8453,13.1746,13.5064,13.9795,14.3132,14.8177,15.1944,15.4883,15.5793,15.7068,,,,,,,,,,,,,,,,,,,,,
2008-12-16,13.4479,13.3194,13.2766,13.1942,13.0511,12.9267,12.8652,13.1964,13.5515,14.0720,14.4373,14.9483,15.2841,15.6000,15.6985,15.8365,,,,,,,,,,,,,,,,,,,,,
2008-12-17,13.3726,13.2366,13.1913,13.0774,12.8888,12.7140,12.5533,12.7692,13.0879,13.6203,13.9931,14.4690,14.7106,15.0394,15.1426,15.2873,,,,,,,,,,,,,,,,,,,,,
2008-12-18,13.3346,13.2096,13.1679,13.0376,12.8346,12.5793,12.3848,12.4613,12.6897,13.2029,13.5619,14.0040,14.2314,14.4422,14.5079,14.6000,,,,,,,,,,,,,,,,,,,,,
2008-12-19,13.3513,13.2416,13.2051,13.0730,12.8804,12.6656,12.4879,12.5854,12.8644,13.3540,13.6926,14.0863,14.2984,14.4151,14.4511,14.5016,,,,,,,,,,,,,,,,,,,,,
2008-12-22,13.3008,13.1950,13.1598,13.0170,12.8222,12.6003,12.3589,12.4514,12.6948,13.1479,13.4594,13.9040,14.0424,14.1660,14.2046,14.2587,,,,,,,,,,,,,,,,,,,,,
2008-12-23,13.2700,13.1810,13.1513,12.9846,12.7705,12.5194,12.3792,12.4148,12.5902,12.9924,13.2675,13.6300,13.7998,13.9180,13.9548,14.0064,,,,,,,,,,,,,,,,,,,,,
2008-12-24,13.2474,13.1744,13.1500,12.9763,12.7671,12.5167,12.3775,12.4150,12.5912,12.9951,13.2692,13.6309,13.8001,13.9179,13.9547,14.0062,,,,,,,,,,,,,,,,,,,,,
2008-12-26,13.1774,13.1197,13.1005,12.9244,12.7252,12.4741,12.3710,12.4088,12.5569,12.9695,13.2476,13.5807,13.7460,13.8422,13.8723,13.9144,,,,,,,,,,,,,,,,,,,,,
2008-12-29,13.1211,13.0799,13.0661,12.8959,12.7118,12.4533,12.3851,12.4063,12.5145,12.8373,13.0538,13.4803,13.5716,13.6875,13.7237,13.7744,,,,,,,,,,,,,,,,,,,,,
2008-12-30,13.0381,13.0058,12.9950,12.8268,12.6506,12.3690,12.2095,12.2049,12.2895,12.5256,12.6872,13.2628,13.2718,13.4969,13.5674,13.6660,,,,,,,,,,,,,,,,,,,,,
2008-12-31,13.0160,13.0001,12.9844,12.8202,12.6438,12.3656,12.2094,12.2057,12.2919,12.5272,12.6903,13.2627,13.2723,13.4971,13.5674,13.6659,,,,,,,,,,,,,,,,,,,,,
2009-01-02,13.0997,13.0997,13.0744,12.8815,12.6724,12.3765,12.2107,12.1905,12.2358,12.4655,12.6254,13.1175,13.1488,13.3006,13.3481,13.4146,,,,,,,,,,,,,,,,,,,,,
2009-01-05,13.0595,13.0595,13.0220,12.8347,12.6268,12.3301,12.1193,12.0909,12.1082,12.2851,12.4090,12.7706,12.8470,12.8601,12.8642,12.8699,,,,,,,,,,,,,,,,,,,,,
2009-01-06,13.0377,13.0377,12.9878,12.8042,12.5886,12.2482,12.0376,11.9899,12.0464,12.2086,12.3250,12.7122,12.8108,12.8329,12.8398,12.8495,,,,,,,,,,,,,,,,,,,,,
2009-01-07,13.0408,13.0408,12.9756,12.7867,12.5653,12.2552,12.1188,12.1007,12.2280,12.4472,12.6002,12.9596,13.0904,13.1225,13.1326,13.1466,,,,,,,,,,,,,,,,,,,,,
2009-01-08,12.9278,12.9278,12.8449,12.6482,12.4115,12.0836,11.9316,11.9015,12.0505,12.2757,12.4367,12.8692,13.0251,13.0673,13.0805,13.0990,,,,,,,,,,,,,,,,,,,,,
2009-01-09,12.8755,12.8755,12.7622,12.5360,12.2558,11.8681,11.6703,11.5998,11.7401,11.9492,12.1010,12.5261,12.7349,12.7735,12.7855,12.8024,,,,,,,,,,,,,,,,,,,,,
2009-01-12,12.8498,12.8498,12.7225,12.5039,12.2181,11.8164,11.6483,11.5967,11.7440,11.9620,12.1147,12.4334,12.6676,12.7600,12.7888,12.8293,,,,,,,,,,,,,,,,,,,,,
2009-01-13,12.8172,12.8172,12.6695,12.4483,12.1560,11.7523,11.5277,11.4624,11.5770,11.7944,11.9472,12.2628,12.5147,12.6385,12.6773,12.7315,,,,,,,,,,,,,,,,,,,,,
2009-01-14,12.8299,12.8299,12.6730,12.4653,12.1803,11.8007,11.6356,11.6107,11.7799,12.0101,12.1693,12.4558,12.7624,12.9329,12.9863,13.0610,,,,,,,,,,,,,,,,,,,,,
2009-01-15,12.7902,12.7902,12.6048,12.3862,12.0855,11.6938,11.4871,11.4291,11.6485,11.9569,12.1699,12.5344,12.8394,13.0176,13.0733,13.1514,,,,,,,,,,,,,,,,,,,,,
2009-01-16,12.7682,12.7682,12.5453,12.3089,12.0172,11.6963,11.5022,11.4783,11.6582,11.9073,12.0882,12.5020,12.8828,13.0810,13.1430,13.2298,,,,,,,,,,,,,,,,,,,,,
2009-01-19,12.6629,12.6629,12.4423,12.2306,11.9583,11.6412,11.4257,11.3645,11.5223,11.7337,11.8943,12.3120,12.5655,12.7710,12.8354,12.9255,,,,,,,,,,,,,,,,,,,,,
2009-01-20,12.6096,12.6096,12.3712,12.1631,11.8834,11.5481,11.3187,11.2775,11.3986,11.5543,11.6827,12.1121,12.5427,12.7949,12.8738,12.9845,,,,,,,,,,,,,,,,,,,,,
2009-01-21,12.5850,12.5850,12.3177,12.1043,11.7964,11.4341,11.2302,11.1925,11.3640,11.5830,11.7587,12.2732,12.6846,12.9938,13.0907,13.2264,,,,,,,,,,,,,,,,,,,,,
2009-01-22,12.4001,12.4001,12.0995,11.8792,11.5941,11.3053,11.1455,11.1250,11.2558,11.4551,11.6298,12.2393,12.7366,13.0253,13.1156,13.2423,,,,,,,,,,,,,,,,,,,,,
2009-01-23,12.4201,12.4201,12.1245,11.9251,11.6724,11.4428,11.3552,11.3765,11.5007,11.7478,11.9541,12.5747,13.0504,13.3768,13.4790,13.6222,,,,,,,,,,,,,,,,,,,,,
2009-01-26,12.4199,12.4199,12.1395,11.9646,11.7396,11.5431,11.4833,11.5612,11.7367,12.0242,12.2557,12.8820,13.4359,13.8049,13.9205,14.0825,,,,,,,,,,,,,,,,,,,,,
2009-01-27,12.4103,12.4103,12.0977,11.9172,11.6677,11.4245,11.3279,11.3887,11.5965,11.9009,12.1448,12.7703,13.2533,13.4793,13.5501,13.6492,,,,,,,,,,,,,,,,,,,,,
2009-01-28,12.3958,12.3958,12.0651,11.8877,11.6344,11.3932,11.2967,11.3455,11.5524,11.8255,12.0532,12.6713,13.1038,13.2330,13.2734,13.3299,,,,,,,,,,,,,,,,,,,,,
2009-01-29,12.4111,12.4111,12.0833,11.9198,11.6812,11.4537,11.3681,11.5037,11.7805,12.1250,12.3984,13.0396,13.4584,13.5296,13.5519,13.5831,,,,,,,,,,,,,,,,,,,,,
2009-01-30,12.3784,12.3523,11.9961,11.8184,11.5693,11.3435,11.2651,11.4050,11.6580,11.9609,12.1939,12.6927,13.0463,13.1070,13.1260,13.1525,,,,,,,,,,,,,,,,,,,,,
2009-02-02,12.3563,12.3036,11.9531,11.7783,11.5104,11.2639,11.1761,11.3133,11.5817,11.8892,12.1138,12.5242,12.8430,12.9377,12.9672,13.0087,,,,,,,,,,,,,,,,,,,,,
2009-02-03,12.3569,12.2729,11.9095,11.7282,11.4518,11.1723,11.0535,11.2039,11.4863,11.8213,12.0671,12.5115,12.8160,12.8425,12.8507,12.8623,,,,,,,,,,,,,,,,,,,,,
2009-02-04,12.3425,12.2350,11.8954,11.7259,11.4544,11.1991,11.1069,11.3158,11.6273,11.9514,12.2015,12.7089,13.0412,13.0903,13.1056,13.1271,,,,,,,,,,,,,,,,,,,,,
2009-02-05,12.3689,12.2335,11.9000,11.7337,11.4776,11.2350,11.1419,11.3555,11.6621,12.0175,12.2889,12.8168,13.1652,13.2185,13.2351,13.2584,,,,,,,,,,,,,,,,,,,,,
2009-02-06,12.3402,12.1777,11.8533,11.6915,11.4338,11.1880,11.0913,11.2732,11.5929,11.9748,12.2609,12.7864,13.1413,13.2063,13.2266,13.2550,,,,,,,,,,,,,,,,,,,,,
2009-02-09,12.3558,12.1804,11.8886,11.7430,11.5090,11.3005,11.2234,11.4073,11.7481,12.1595,12.4636,12.9847,13.2828,13.4311,13.4774,13.5424,,,,,,,,,,,,,,,,,,,,,
2009-02-10,12.3239,12.1362,11.8708,11.7384,11.5066,11.2924,11.2345,11.4482,11.8067,12.2158,12.5258,13.0893,13.4406,13.6345,13.6951,13.7801,,,,,,,,,,,,,,,,,,,,,
2009-02-11,12.3016,12.0870,11.8252,11.6946,11.4770,11.2810,11.2146,11.4274,11.7662,12.1382,12.4214,12.9429,13.3170,13.5956,13.6828,13.8050,,,,,,,,,,,,,,,,,,,,,
2009-02-12,12.2903,12.0687,11.8327,11.7150,11.5202,11.3388,11.2862,11.4948,11.8314,12.1959,12.4856,13.0580,13.4530,13.7014,13.7791,13.8881,,,,,,,,,,,,,,,,,,,,,
2009-02-13,12.2700,12.0067,11.7598,11.6366,11.4140,11.2042,11.1513,11.3490,11.6482,11.9878,12.2515,12.7534,13.1288,13.2391,13.2736,13.3219,,,,,,,,,,,,,,,,,,,,,
2009-02-16,12.2700,11.9691,11.7189,11.5940,11.3678,11.1708,11.1103,11.3496,11.6820,12.0366,12.3123,12.8256,13.1818,13.2933,13.3282,13.3771,,,,,,,,,,,,,,,,,,,,,
2009-02-17,12.2301,11.9061,11.6658,11.5458,11.3142,11.1256,11.1157,11.3483,11.6903,12.0540,12.3397,12.8746,13.2444,13.4126,13.4652,13.5389,,,,,,,,,,,,,,,,,,,,,
2009-02-18,12.2123,11.8781,11.6559,11.5450,11.3271,11.1503,11.1314,11.3804,11.7104,12.0749,12.3628,12.8961,13.2450,13.4121,13.4644,13.5377,,,,,,,,,,,,,,,,,,,,,
2009-02-19,12.1900,11.8187,11.5965,11.4856,11.2686,11.0774,11.0461,11.2054,11.5233,11.8654,12.1384,12.6513,13.0016,13.1784,13.2337,13.3111,,,,,,,,,,,,,,,,,,,,,
2009-02-20,12.1827,11.7895,11.5770,11.4710,11.2497,11.0636,11.0369,11.2738,11.6344,12.0055,12.2941,12.8072,13.1527,13.3291,13.3843,13.4616,,,,,,,,,,,,,,,,,,,,,
2009-02-25,12.1587,11.7279,11.5173,11.4121,11.1867,10.9965,10.9754,11.2114,11.5934,11.9662,12.2587,12.7832,13.1483,13.3861,13.4605,13.5647,,,,,,,,,,,,,,,,,,,,,
2009-02-26,12.0771,11.6200,11.4175,11.3164,11.0689,10.8645,10.8223,10.9999,11.3418,11.7276,12.0289,12.5626,12.9450,13.2138,13.2979,13.4158,,,,,,,,,,,,,,,,,,,,,
2009-02-27,12.0172,11.5265,11.3292,11.2306,10.9707,10.7691,10.7128,10.8628,11.1908,11.5788,11.8773,12.3955,12.7874,13.0745,13.1643,13.2903,,,,,,,,,,,,,,,,,,,,,
2009-03-02,11.9703,11.4953,11.3216,11.2290,10.9805,10.7984,10.7573,10.8736,11.1456,11.4906,11.7618,12.2523,12.6515,12.9744,13.0755,13.2171,,,,,,,,,,,,,,,,,,,,,
2009-03-03,11.9652,11.4994,11.3446,11.2554,11.0158,10.8198,10.8103,10.9572,11.2379,11.5750,11.8370,12.2849,12.5984,12.8378,12.9127,13.0176,,,,,,,,,,,,,,,,,,,,,
2009-03-04,11.8790,11.4669,11.3299,11.2422,11.0016,10.8115,10.7907,11.0015,11.3198,11.6714,11.9535,12.4543,12.7945,12.9805,13.0386,13.1201,,,,,,,,,,,,,,,,,,,,,
2009-03-05,11.7792,11.4038,11.2789,11.1901,10.9517,10.7532,10.7159,10.9050,11.2089,11.5348,11.8162,12.3470,12.6801,12.8869,12.9516,13.0423,,,,,,,,,,,,,,,,,,,,,
2009-03-06,11.6099,11.1989,11.0623,10.9583,10.7024,10.4981,10.4705,10.5995,10.9315,11.3501,11.6896,12.2912,12.6956,12.8936,12.9556,13.0424,,,,,,,,,,,,,,,,,,,,,
2009-03-09,11.4080,11.0118,10.8800,10.7710,10.5186,10.2979,10.2684,10.3821,10.7014,11.1465,11.5342,12.2481,12.6621,12.8993,12.9735,13.0775,,,,,,,,,,,,,,,,,,,,,
2009-03-10,11.2587,10.9198,10.8071,10.6970,10.4439,10.2484,10.2170,10.3039,10.6071,10.9879,11.3457,12.0252,12.3593,12.5607,12.6237,12.7120,,,,,,,,,,,,,,,,,,,,,
2009-03-11,11.0365,10.7450,10.6481,10.5435,10.3178,10.1171,10.0962,10.2115,10.5252,10.8922,11.2462,11.9238,12.2543,12.4708,12.5385,12.6334,,,,,,,,,,,,,,,,,,,,,
2009-03-12,10.9106,10.6431,10.5541,10.4573,10.2679,10.0701,10.0481,10.1962,10.5472,10.9174,11.2831,11.9872,12.3329,12.5795,12.6566,12.7647,,,,,,,,,,,,,,,,,,,,,
2009-03-13,10.8851,10.6508,10.5729,10.4855,10.3274,10.1595,10.1688,10.3615,10.7077,11.0782,11.4459,12.1572,12.5259,12.7408,12.8081,12.9023,,,,,,,,,,,,,,,,,,,,,
2009-03-16,10.8369,10.6082,10.5321,10.4416,10.2876,10.1033,10.1329,10.3294,10.6865,11.0813,11.4816,12.2464,12.6079,12.8174,12.8829,12.9748,,,,,,,,,,,,,,,,,,,,,
2009-03-17,10.7843,10.5903,10.5256,10.4305,10.2728,10.0877,10.1113,10.2903,10.6502,11.0623,11.4705,12.2404,12.6304,12.8258,12.8869,12.9725,,,,,,,,,,,,,,,,,,,,,
2009-03-18,10.6999,10.5364,10.4820,10.3670,10.1804,9.9639,9.9492,10.0897,10.4312,10.8453,11.2436,11.9527,12.2565,12.3621,12.3952,12.4414,,,,,,,,,,,,,,,,,,,,,
2009-03-19,10.6629,10.4886,10.4305,10.2988,10.0988,9.8660,9.8607,10.0355,10.3984,10.7975,11.2163,12.0079,12.3687,12.4896,12.5275,12.5804,,,,,,,,,,,,,,,,,,,,,
2009-03-20,10.6004,10.4363,10.3816,10.2300,10.0124,9.8078,9.8115,10.0140,10.3844,10.7949,11.2086,11.9759,12.3610,12.5079,12.5539,12.6183,,,,,,,,,,,,,,,,,,,,,
2009-03-23,10.5848,10.4437,10.3967,10.2335,10.0124,9.8417,9.8565,10.1073,10.4695,10.8246,11.2107,11.9631,12.3711,12.5595,12.6185,12.7010,,,,,,,,,,,,,,,,,,,,,
2009-03-24,10.6099,10.5003,10.4638,10.3126,10.1201,9.9783,10.0039,10.2912,10.6469,10.9842,11.3656,12.1204,12.5256,12.6464,12.6842,12.7372,,,,,,,,,,,,,,,,,,,,,
2009-03-25,10.5536,10.4609,10.4300,10.2627,10.0619,9.8917,9.9652,10.2739,10.6274,10.9326,11.2954,12.0167,12.4033,12.5951,12.6551,12.7392,,,,,,,,,,,,,,,,,,,,,
2009-03-26,10.4671,10.3858,10.3588,10.1843,9.9875,9.8003,9.8789,10.2074,10.5659,10.8627,11.2026,11.8585,12.2161,12.4382,12.5076,12.6050,,,,,,,,,,,,,,,,,,,,,
